,Document,Sentence,loan_default,aggregate_dscr_fall,dscr_fall,unspecified,debt_yield_fall,aggregate_debt_yield_fall,mezzanine_default,tenant_failure,mezzanine_outstanding,operator_termination,bankruptcy,aggregate_debt_yield,sponsor_termination,renovations,sentence_char_count,SentenceTokens,SentenceLemmas,SentenceLemmas_nopunc
634,20190208_02IM7M_Prospectus_SD000000002581684036.pdf,"“Specified Tenant Cure Conditions” means each of the following, as applicable, (i) in the event the Specified Tenant Trigger Period is due to the events described in clause (i)(a) of the definition of “Specified Tenant Trigger Period,” the applicable Specified Tenant is no longer insolvent or subject to any bankruptcy or insolvency proceedings and has affirmed the applicable Specified Tenant Lease pursuant to final, non-appealable order of a court of competent jurisdiction, or (ii) in the event the Specified Tenant Trigger Period is due to the events described in clause (i)(c) of the definition of “Specified Tenant Trigger Period,” Mortgage Lender’s receipt of evidence satisfactory to it that the default under the applicable Specified Tenant Lease has been cured.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,773,"“ Specified Tenant Cure Conditions ” means each of the following , as applicable , ( i ) in the event the Specified Tenant Trigger Period is due to the events described in clause ( i)(a ) of the definition of “ Specified Tenant Trigger Period , ” the applicable Specified Tenant is no longer insolvent or subject to any bankruptcy or insolvency proceedings and has affirmed the applicable Specified Tenant Lease pursuant to final , non - appealable order of a court of competent jurisdiction , or ( ii ) in the event the Specified Tenant Trigger Period is due to the events described in clause ( i)(c ) of the definition of “ Specified Tenant Trigger Period , ” Mortgage Lender ’s receipt of evidence satisfactory to it that the default under the applicable Specified Tenant Lease has been cured .",""" specified tenant cure conditions "" mean each of the following , as applicable , ( i ) in the event the specified tenant trigger period be due to the event describe in clause ( i)(a ) of the definition of "" specified tenant trigger period , "" the applicable specified tenant be no longer insolvent or subject to any bankruptcy or insolvency proceeding and have affirm the applicable specified tenant lease pursuant to final , non - appealable order of a court of competent jurisdiction , or ( ii ) in the event the specified tenant trigger period be due to the event describe in clause ( i)(c ) of the definition of "" specified tenant trigger period , "" mortgage lender ’s receipt of evidence satisfactory to -PRON- that the default under the applicable specified tenant lease have be cure .", specified tenant cure conditions mean each of the following as applicable i in the event the specified tenant trigger period be due to the event describe in clause i a of the definition of specified tenant trigger period the applicable specified tenant be no longer insolvent or subject to any bankruptcy or insolvency proceeding and have affirm the applicable specified tenant lease pursuant to final non appealable order of a court of competent jurisdiction or ii in the event the specified tenant trigger period be due to the event describe in clause i c of the definition of specified tenant trigger period mortgage lender s receipt of evidence satisfactory to PRON that the default under the applicable specified tenant lease have be cure 
635,20190208_02IM7M_Prospectus_SD000000002581684036.pdf,"Cash Management Trigger (i) the occurrence of a mortgage loan or mezzanine loan event of default; (ii) the debt yield, including both the mortgage and mezzanine loans, being less than (a) 6.25% for two consecutive quarters with respect to the initial term and the first three extension terms and (b) 7.00% for two consecutive quarters with respect to the fourth and fifth extension",1,0,0,0,1,0,1,0,0,0,0,0,0,0,381,"Cash Management Trigger ( i ) the occurrence of a mortgage loan or mezzanine loan event of default ; ( ii ) the debt yield , including both the mortgage and mezzanine loans , being less than ( a ) 6.25 % for two consecutive quarters with respect to the initial term and the first three extension terms and ( b ) 7.00 % for two consecutive quarters with respect to the fourth and fifth extension","cash management trigger ( i ) the occurrence of a mortgage loan or mezzanine loan event of default ; ( ii ) the debt yield , include both the mortgage and mezzanine loan , be less than ( a ) 6.25 % for two consecutive quarter with respect to the initial term and the first three extension term and ( b ) 7.00 % for two consecutive quarter with respect to the fourth and fifth extension",cash management trigger i the occurrence of a mortgage loan or mezzanine loan event of default ii the debt yield include both the mortgage and mezzanine loan be less than a 6 25 for two consecutive quarter with respect to the initial term and the first three extension term and b 7 00 for two consecutive quarter with respect to the fourth and fifth extension
636,20190208_02IM7M_Prospectus_SD000000002581684036.pdf,"“Default Trigger Period” means a period (A) commencing upon the occurrence and continuance of a Mortgage Loan Event of Default and (B) expiring upon the cure (if applicable) or waiver by the Mortgage Lender in writing of such Mortgage Loan Event of Default; provided, however, such period will not commence unless and until notice of commencement of such period is delivered to the Borrower by the Mortgage Lender.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,414,"“ Default Trigger Period ” means a period ( A ) commencing upon the occurrence and continuance of a Mortgage Loan Event of Default and ( B ) expiring upon the cure ( if applicable ) or waiver by the Mortgage Lender in writing of such Mortgage Loan Event of Default ; provided , however , such period will not commence unless and until notice of commencement of such period is delivered to the Borrower by the Mortgage Lender .",""" default trigger period "" mean a period ( a ) commence upon the occurrence and continuance of a mortgage loan event of default and ( b ) expire upon the cure ( if applicable ) or waiver by the mortgage lender in writing of such mortgage loan event of default ; provide , however , such period will not commence unless and until notice of commencement of such period be deliver to the borrower by the mortgage lender .", default trigger period mean a period a commence upon the occurrence and continuance of a mortgage loan event of default and b expire upon the cure if applicable or waiver by the mortgage lender in writing of such mortgage loan event of default provide however such period will not commence unless and until notice of commencement of such period be deliver to the borrower by the mortgage lender 
637,20190208_02IM7M_Prospectus_SD000000002581684036.pdf,"“Low Cash Flow Period” means a period: (a) commencing upon the Debt Yield (tested quarterly) falling below (A) six and one-quarter percent (6.25%) during the initial term of the Mortgage Loan or the first, second or third Extension Period or (B) seven percent (7.00%) during the fourth or fifth Extension Period, in each case for any two (2) consecutive fiscal quarters; and (b) expiring upon the date that the Debt Yield (tested quarterly) is equal to or greater than (A) six and onequarter percent (6.25%) during the initial term of the Mortgage Loan or the first, second or third Extension Period or (B) seven percent (7.00%) during the fourth or fifth Extension Period, in each case for any two (2) consecutive fiscal quarters.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,731,"“ Low Cash Flow Period ” means a period : ( a ) commencing upon the Debt Yield ( tested quarterly ) falling below ( A ) six and one - quarter percent ( 6.25 % ) during the initial term of the Mortgage Loan or the first , second or third Extension Period or ( B ) seven percent ( 7.00 % ) during the fourth or fifth Extension Period , in each case for any two ( 2 ) consecutive fiscal quarters ; and ( b ) expiring upon the date that the Debt Yield ( tested quarterly ) is equal to or greater than ( A ) six and onequarter percent ( 6.25 % ) during the initial term of the Mortgage Loan or the first , second or third Extension Period or ( B ) seven percent ( 7.00 % ) during the fourth or fifth Extension Period , in each case for any two ( 2 ) consecutive fiscal quarters .",""" low cash flow period "" mean a period : ( a ) commence upon the debt yield ( test quarterly ) fall below ( a ) six and one - quarter percent ( 6.25 % ) during the initial term of the mortgage loan or the first , second or third extension period or ( b ) seven percent ( 7.00 % ) during the fourth or fifth extension period , in each case for any two ( 2 ) consecutive fiscal quarter ; and ( b ) expire upon the date that the debt yield ( test quarterly ) be equal to or great than ( a ) six and onequarter percent ( 6.25 % ) during the initial term of the mortgage loan or the first , second or third extension period or ( b ) seven percent ( 7.00 % ) during the fourth or fifth extension period , in each case for any two ( 2 ) consecutive fiscal quarter .", low cash flow period mean a period a commence upon the debt yield test quarterly fall below a six and one quarter percent 6 25 during the initial term of the mortgage loan or the first second or third extension period or b seven percent 7 00 during the fourth or fifth extension period in each case for any two 2 consecutive fiscal quarter and b expire upon the date that the debt yield test quarterly be equal to or great than a six and onequarter percent 6 25 during the initial term of the mortgage loan or the first second or third extension period or b seven percent 7 00 during the fourth or fifth extension period in each case for any two 2 consecutive fiscal quarter 
638,20190208_02IM7M_Prospectus_SD000000002581684036.pdf,“Mezzanine Trigger Period” means the period commencing on the date that Mortgage Lender has received written notice from Mezzanine Lender that a Mezzanine Loan Event of Default exists and terminating on the date that Lender has received written notice from Mezzanine Lender that a Mezzanine Loan Event of Default no longer exists.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,330,“ Mezzanine Trigger Period ” means the period commencing on the date that Mortgage Lender has received written notice from Mezzanine Lender that a Mezzanine Loan Event of Default exists and terminating on the date that Lender has received written notice from Mezzanine Lender that a Mezzanine Loan Event of Default no longer exists .,""" mezzanine trigger period "" mean the period commence on the date that mortgage lender have receive write notice from mezzanine lender that a mezzanine loan event of default exist and terminate on the date that lender have receive write notice from mezzanine lender that a mezzanine loan event of default no longer exist .", mezzanine trigger period mean the period commence on the date that mortgage lender have receive write notice from mezzanine lender that a mezzanine loan event of default exist and terminate on the date that lender have receive write notice from mezzanine lender that a mezzanine loan event of default no longer exist 
639,20190208_02IM7M_Prospectus_SD000000002581684036.pdf,"“Trigger Period” means (a) a Default Trigger Period, (b) a Mezzanine Trigger Period, (c) a Low Cash Flow Period, or (d) a Specified Tenant Trigger Period.",1,0,0,0,1,0,1,1,0,0,0,0,0,0,154,"“ Trigger Period ” means ( a ) a Default Trigger Period , ( b ) a Mezzanine Trigger Period , ( c ) a Low Cash Flow Period , or ( d ) a Specified Tenant Trigger Period .",""" trigger period "" mean ( a ) a default trigger period , ( b ) a mezzanine trigger period , ( c ) a low cash flow period , or ( d ) a specify tenant trigger period .", trigger period mean a a default trigger period b a mezzanine trigger period c a low cash flow period or d a specify tenant trigger period 
640,20190208_02IM7M_Prospectus_SD000000002581684036.pdf,"Notwithstanding the foregoing, a Trigger Period will not be deemed to expire in the event that a Trigger Period then exists for any other reason.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,145,"Notwithstanding the foregoing , a Trigger Period will not be deemed to expire in the event that a Trigger Period then exists for any other reason .","notwithstanding the foregoing , a trigger period will not be deem to expire in the event that a trigger period then exist for any other reason .",notwithstanding the foregoing a trigger period will not be deem to expire in the event that a trigger period then exist for any other reason 
641,20190220_02IPLU_Prospectus_SD000000002587491183.pdf,"During the continuance of a Cash Sweep Period, all amounts in the Lockbox Account are required to be disbursed from the Lockbox Account to the Cash Management Account on each Business Day and will be applied as described under “Description of the Mortgage Loan—Lockbox Account” and “—Cash Management Account”.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,309,"During the continuance of a Cash Sweep Period , all amounts in the Lockbox Account are required to be disbursed from the Lockbox Account to the Cash Management Account on each Business Day and will be applied as described under “ Description of the Mortgage Loan — Lockbox Account ” and “ —Cash Management Account ” .","during the continuance of a cash sweep period , all amount in the lockbox account be require to be disburse from the lockbox account to the cash management account on each business day and will be apply as describe under "" description of the mortgage loan — lockbox account "" and "" —cash management account "" .",during the continuance of a cash sweep period all amount in the lockbox account be require to be disburse from the lockbox account to the cash management account on each business day and will be apply as describe under description of the mortgage loan lockbox account and cash management account 
642,20190220_02IPLU_Prospectus_SD000000002587491183.pdf,"If no Cash Sweep Period is continuing, on each Business Day, all funds in the Cash Management Account will be remitted to the Borrower.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,"If no Cash Sweep Period is continuing , on each Business Day , all funds in the Cash Management Account will be remitted to the Borrower .","if no cash sweep period be continue , on each business day , all fund in the cash management account will be remit to the borrower .",if no cash sweep period be continue on each business day all fund in the cash management account will be remit to the borrower 
643,20190220_02IPLU_Prospectus_SD000000002587491183.pdf,"If a Cash Sweep Period is continuing, (a) if no Mortgage Loan Event of Default or bankruptcy action of the Borrower has occurred and is continuing, all funds after payment of debt service on the Mortgage Loan, required reserves, operating expenses and approved extraordinary expenses (or extraordinary expenses which do not require the approval of the Mortgage Lender) and distributions for tax payments, gratuities and similar matters as set forth in the Mortgage Loan Documents are required to be held as additional collateral for the Mortgage Loan and (b) if a Mortgage Loan Event of Default or bankruptcy action of the Borrower has occurred and is continuing, all funds held in the Cash Management Account will be disbursed as described under “Description of the Mortgage Loan—Cash Management Account”.",1,0,0,0,0,0,0,0,0,0,1,0,0,0,806,"If a Cash Sweep Period is continuing , ( a ) if no Mortgage Loan Event of Default or bankruptcy action of the Borrower has occurred and is continuing , all funds after payment of debt service on the Mortgage Loan , required reserves , operating expenses and approved extraordinary expenses ( or extraordinary expenses which do not require the approval of the Mortgage Lender ) and distributions for tax payments , gratuities and similar matters as set forth in the Mortgage Loan Documents are required to be held as additional collateral for the Mortgage Loan and ( b ) if a Mortgage Loan Event of Default or bankruptcy action of the Borrower has occurred and is continuing , all funds held in the Cash Management Account will be disbursed as described under “ Description of the Mortgage Loan — Cash Management Account ” .","if a cash sweep period be continue , ( a ) if no mortgage loan event of default or bankruptcy action of the borrower have occur and be continue , all fund after payment of debt service on the mortgage loan , require reserve , operating expense and approve extraordinary expense ( or extraordinary expense which do not require the approval of the mortgage lender ) and distribution for tax payment , gratuity and similar matter as set forth in the mortgage loan documents be require to be hold as additional collateral for the mortgage loan and ( b ) if a mortgage loan event of default or bankruptcy action of the borrower have occur and be continue , all fund hold in the cash management account will be disburse as describe under "" description of the mortgage loan — cash management account "" .",if a cash sweep period be continue a if no mortgage loan event of default or bankruptcy action of the borrower have occur and be continue all fund after payment of debt service on the mortgage loan require reserve operating expense and approve extraordinary expense or extraordinary expense which do not require the approval of the mortgage lender and distribution for tax payment gratuity and similar matter as set forth in the mortgage loan documents be require to be hold as additional collateral for the mortgage loan and b if a mortgage loan event of default or bankruptcy action of the borrower have occur and be continue all fund hold in the cash management account will be disburse as describe under description of the mortgage loan cash management account 
644,20190220_02IPLU_Prospectus_SD000000002587491183.pdf,"“Cash Sweep Event” means the occurrence of: (a) a Mortgage Loan Event of Default; (b) any bankruptcy action of the Borrower, the Principal or affiliated Property Manager; (c) a Debt Yield Trigger Event; or (d) the occurrence of a Required Renovation Trigger.",1,0,0,0,1,0,0,0,0,0,1,0,0,1,258,"“ Cash Sweep Event ” means the occurrence of : ( a ) a Mortgage Loan Event of Default ; ( b ) any bankruptcy action of the Borrower , the Principal or affiliated Property Manager ; ( c ) a Debt Yield Trigger Event ; or ( d ) the occurrence of a Required Renovation Trigger .",""" cash sweep event "" mean the occurrence of : ( a ) a mortgage loan event of default ; ( b ) any bankruptcy action of the borrower , the principal or affiliate property manager ; ( c ) a debt yield trigger event ; or ( d ) the occurrence of a required renovation trigger .", cash sweep event mean the occurrence of a a mortgage loan event of default b any bankruptcy action of the borrower the principal or affiliate property manager c a debt yield trigger event or d the occurrence of a required renovation trigger 
645,20190220_02IPLU_Prospectus_SD000000002587491183.pdf,"“Cash Sweep Period” means each period commencing on the occurrence of a Cash Sweep Event and continuing until the earlier of (a) the date of the related Cash Sweep Event Cure (as described in “Description of the Mortgage Loan—Lockbox Account”), or (b) payment in full of the Mortgage Loan.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,289,"“ Cash Sweep Period ” means each period commencing on the occurrence of a Cash Sweep Event and continuing until the earlier of ( a ) the date of the related Cash Sweep Event Cure ( as described in “ Description of the Mortgage Loan — Lockbox Account ” ) , or ( b ) payment in full of the Mortgage Loan .",""" cash sweep period "" mean each period commence on the occurrence of a cash sweep event and continue until the early of ( a ) the date of the related cash sweep event cure ( as describe in "" description of the mortgage loan — lockbox account "" ) , or ( b ) payment in full of the mortgage loan .", cash sweep period mean each period commence on the occurrence of a cash sweep event and continue until the early of a the date of the related cash sweep event cure as describe in description of the mortgage loan lockbox account or b payment in full of the mortgage loan 
646,20190220_02IPLU_Prospectus_SD000000002587491183.pdf,"“Debt Yield Trigger Event” a debt yield on any date of determination, based upon the trailing 12-month period immediately preceding the end of the calendar quarter immediately preceding such date of determination, as determined by the Mortgage Lender using the quarterly statements required to be delivered pursuant to the Mortgage Loan Agreement, of less than the Debt Yield Trigger Level.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,390,"“ Debt Yield Trigger Event ” a debt yield on any date of determination , based upon the trailing 12-month period immediately preceding the end of the calendar quarter immediately preceding such date of determination , as determined by the Mortgage Lender using the quarterly statements required to be delivered pursuant to the Mortgage Loan Agreement , of less than the Debt Yield Trigger Level .",""" debt yield trigger event "" a debt yield on any date of determination , base upon the trail 12-month period immediately precede the end of the calendar quarter immediately precede such date of determination , as determine by the mortgage lender use the quarterly statement require to be deliver pursuant to the mortgage loan agreement , of less than the debt yield trigger level .", debt yield trigger event a debt yield on any date of determination base upon the trail 12 month period immediately precede the end of the calendar quarter immediately precede such date of determination as determine by the mortgage lender use the quarterly statement require to be deliver pursuant to the mortgage loan agreement of less than the debt yield trigger level 
647,20190220_02IPLU_Prospectus_SD000000002587491183.pdf,"“Debt Yield Trigger Level” means (i) prior to the date which is twelve (12) months after the completion of the Required Renovation Work in accordance with the Completion Guaranty (but in no event longer than thirty (30) months from the commencement of the Required Renovation Work), 6.50%, and (ii) thereafter, 7.00%.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,317,"“ Debt Yield Trigger Level ” means ( i ) prior to the date which is twelve ( 12 ) months after the completion of the Required Renovation Work in accordance with the Completion Guaranty ( but in no event longer than thirty ( 30 ) months from the commencement of the Required Renovation Work ) , 6.50 % , and ( ii ) thereafter , 7.00 % .",""" debt yield trigger level "" mean ( i ) prior to the date which be twelve ( 12 ) month after the completion of the required renovation work in accordance with the completion guaranty ( but in no event longer than thirty ( 30 ) month from the commencement of the required renovation work ) , 6.50 % , and ( ii ) thereafter , 7.00 % .", debt yield trigger level mean i prior to the date which be twelve 12 month after the completion of the required renovation work in accordance with the completion guaranty but in no event longer than thirty 30 month from the commencement of the required renovation work 6 50 and ii thereafter 7 00 
648,20190220_02IPLU_Prospectus_SD000000002587491183.pdf,"“Required Renovation Trigger” means the funds deposited in the Required Renovation Reserve Account and Replacements Reserve Account (each as defined under “Description of the Mortgage Loan—Reserve Accounts”), to the extent such funds the Property Manager has confirmed are available  and permitted to be used for the payment of costs related to the Required Renovation Work, in the aggregate, are less than 90% of the estimated cost to substantially complete the Required Renovation Work, as reasonably determined based on an officer’s certificate of the Borrower stating (A) that the representations and warranties of the Borrower set forth in the Mortgage Loan Agreement are true and correct as of the date of such certificate and (B) the remaining cost (including costs incurred but not paid as of such date) to substantially complete the Required Renovation Work.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,867,"“ Required Renovation Trigger ” means the funds deposited in the Required Renovation Reserve Account and Replacements Reserve Account ( each as defined under “ Description of the Mortgage Loan — Reserve Accounts ” ) , to the extent such funds the Property Manager has confirmed are available   and permitted to be used for the payment of costs related to the Required Renovation Work , in the aggregate , are less than 90 % of the estimated cost to substantially complete the Required Renovation Work , as reasonably determined based on an officer ’s certificate of the Borrower stating ( A ) that the representations and warranties of the Borrower set forth in the Mortgage Loan Agreement are true and correct as of the date of such certificate and ( B ) the remaining cost ( including costs incurred but not paid as of such date ) to substantially complete the Required Renovation Work .",""" require renovation trigger "" mean the fund deposit in the required renovation reserve account and replacements reserve account ( each as define under "" description of the mortgage loan — reserve accounts "" ) , to the extent such fund the property manager have confirm be available   and permit to be use for the payment of cost relate to the required renovation work , in the aggregate , be less than 90 % of the estimate cost to substantially complete the required renovation work , as reasonably determine base on an officer ’s certificate of the borrower state ( a ) that the representation and warranty of the borrower set forth in the mortgage loan agreement be true and correct as of the date of such certificate and ( b ) the remain cost ( include cost incur but not pay as of such date ) to substantially complete the required renovation work .", require renovation trigger mean the fund deposit in the required renovation reserve account and replacements reserve account each as define under description of the mortgage loan reserve accounts to the extent such fund the property manager have confirm be available and permit to be use for the payment of cost relate to the required renovation work in the aggregate be less than 90 of the estimate cost to substantially complete the required renovation work as reasonably determine base on an officer s certificate of the borrower state a that the representation and warranty of the borrower set forth in the mortgage loan agreement be true and correct as of the date of such certificate and b the remain cost include cost incur but not pay as of such date to substantially complete the required renovation work 
649,20190220_02IPLU_Prospectus_SD000000002587491183.pdf,The Borrower is permitted to cure or prevent a Cash Sweep Event upon satisfaction of certain conditions as described under “Description of the Mortgage Loan—Lockbox Account”.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,174,The Borrower is permitted to cure or prevent a Cash Sweep Event upon satisfaction of certain conditions as described under “ Description of the Mortgage Loan — Lockbox Account ” .,"the borrower be permit to cure or prevent a cash sweep event upon satisfaction of certain condition as describe under "" description of the mortgage loan — lockbox account "" .",the borrower be permit to cure or prevent a cash sweep event upon satisfaction of certain condition as describe under description of the mortgage loan lockbox account 
650,20190220_02IPLU_Prospectus_SD000000002587491183.pdf,"In the event of a Cash Sweep Period, all excess cash flow from the Cash Management Account after the application of payments described under “Description of the Mortgage Loan—Lockbox Account” and “—Cash Management Account” in this Offering Circular will be reserved into an excess cash flow account.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,299,"In the event of a Cash Sweep Period , all excess cash flow from the Cash Management Account after the application of payments described under “ Description of the Mortgage Loan — Lockbox Account ” and “ —Cash Management Account ” in this Offering Circular will be reserved into an excess cash flow account .","in the event of a cash sweep period , all excess cash flow from the cash management account after the application of payment describe under "" description of the mortgage loan — lockbox account "" and "" —cash management account "" in this offering circular will be reserve into an excess cash flow account .",in the event of a cash sweep period all excess cash flow from the cash management account after the application of payment describe under description of the mortgage loan lockbox account and cash management account in this offering circular will be reserve into an excess cash flow account 
651,20190220_02IPLU_Prospectus_SD000000002587491183.pdf,"Even if a Cash Sweep Event has occurred, the Borrower is not required to maintain reserves if certain other conditions set forth in the Mortgage Loan Documents are satisfied. ",0,0,0,1,0,0,0,0,0,0,0,0,0,0,175,"Even if a Cash Sweep Event has occurred , the Borrower is not required to maintain reserves if certain other conditions set forth in the Mortgage Loan Documents are satisfied .","even if a cash sweep event have occur , the borrower be not require to maintain reserve if certain other condition set forth in the mortgage loan documents be satisfied .",even if a cash sweep event have occur the borrower be not require to maintain reserve if certain other condition set forth in the mortgage loan documents be satisfied 
652,20190220_02IPLU_Prospectus_SD000000002587491183.pdf,"Under the terms of the Mortgage Loan Documents, the Borrower is not required to maintain reserves with the Mortgage Lender for taxes, insurance or rent under the Ground Leases unless a Cash Sweep Event has occurred (i.e., (a) a Mortgage Loan Event of Default; (b) any bankruptcy action of the Borrower, Principal or affiliated property manager; (c) the debt yield falls below (i) 6.50% for any date that is prior to the date which is twelve (12) months after the completion of the Required Renovation Work but in no event longer than thirty (30) months after the commencement of the Required Renovation Work and (ii) 7.00% thereafter; and (d) the funds deposited (and, subject to the terms of the Mortgage Loan Agreement, funds to be deposited during the first 12 months of the Mortgage Loan) in the Required Renovation Reserve Account and Replacements Reserve Account, in the aggregate, are less than 90% of the estimated cost to substantially complete the Required Renovation Work) and the Property Manager is no longer required to, and no longer does, pay tax and insurance expenses or the rent under the Ground Leases directly from cash flow.",1,0,0,0,1,0,0,0,0,0,1,0,0,0,1146,"Under the terms of the Mortgage Loan Documents , the Borrower is not required to maintain reserves with the Mortgage Lender for taxes , insurance or rent under the Ground Leases unless a Cash Sweep Event has occurred ( i.e. , ( a ) a Mortgage Loan Event of Default ; ( b ) any bankruptcy action of the Borrower , Principal or affiliated property manager ; ( c ) the debt yield falls below ( i ) 6.50 % for any date that is prior to the date which is twelve ( 12 ) months after the completion of the Required Renovation Work but in no event longer than thirty ( 30 ) months after the commencement of the Required Renovation Work and ( ii ) 7.00 % thereafter ; and ( d ) the funds deposited ( and , subject to the terms of the Mortgage Loan Agreement , funds to be deposited during the first 12 months of the Mortgage Loan ) in the Required Renovation Reserve Account and Replacements Reserve Account , in the aggregate , are less than 90 % of the estimated cost to substantially complete the Required Renovation Work ) and the Property Manager is no longer required to , and no longer does , pay tax and insurance expenses or the rent under the Ground Leases directly from cash flow .","under the term of the mortgage loan documents , the borrower be not require to maintain reserve with the mortgage lender for tax , insurance or rent under the ground leases unless a cash sweep event have occur ( i.e. , ( a ) a mortgage loan event of default ; ( b ) any bankruptcy action of the borrower , principal or affiliate property manager ; ( c ) the debt yield fall below ( i ) 6.50 % for any date that be prior to the date which be twelve ( 12 ) month after the completion of the required renovation work but in no event longer than thirty ( 30 ) month after the commencement of the required renovation work and ( ii ) 7.00 % thereafter ; and ( d ) the fund deposit ( and , subject to the term of the mortgage loan agreement , fund to be deposit during the first 12 month of the mortgage loan ) in the required renovation reserve account and replacements reserve account , in the aggregate , be less than 90 % of the estimate cost to substantially complete the required renovation work ) and the property manager be no longer require to , and no longer do , pay tax and insurance expense or the rent under the ground leases directly from cash flow .",under the term of the mortgage loan documents the borrower be not require to maintain reserve with the mortgage lender for tax insurance or rent under the ground leases unless a cash sweep event have occur i e a a mortgage loan event of default b any bankruptcy action of the borrower principal or affiliate property manager c the debt yield fall below i 6 50 for any date that be prior to the date which be twelve 12 month after the completion of the required renovation work but in no event longer than thirty 30 month after the commencement of the required renovation work and ii 7 00 thereafter and d the fund deposit and subject to the term of the mortgage loan agreement fund to be deposit during the first 12 month of the mortgage loan in the required renovation reserve account and replacements reserve account in the aggregate be less than 90 of the estimate cost to substantially complete the required renovation work and the property manager be no longer require to and no longer do pay tax and insurance expense or the rent under the ground leases directly from cash flow 
653,20190220_02IPLU_Prospectus_SD000000002587491183.pdf,The Lockbox Agreement will provide that the Lockbox bank is required to transfer to the Cash Management Account in immediately available funds by federal wire transfer all amounts on deposit in the Lockbox Account (less any required minimum peg balance) once every Business Day during any period that a Cash Sweep Period is then continuing during the term of the Mortgage Loan.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,377,The Lockbox Agreement will provide that the Lockbox bank is required to transfer to the Cash Management Account in immediately available funds by federal wire transfer all amounts on deposit in the Lockbox Account ( less any required minimum peg balance ) once every Business Day during any period that a Cash Sweep Period is then continuing during the term of the Mortgage Loan .,the lockbox agreement will provide that the lockbox bank be require to transfer to the cash management account in immediately available fund by federal wire transfer all amount on deposit in the lockbox account ( less any require minimum peg balance ) once every business day during any period that a cash sweep period be then continue during the term of the mortgage loan .,the lockbox agreement will provide that the lockbox bank be require to transfer to the cash management account in immediately available fund by federal wire transfer all amount on deposit in the lockbox account less any require minimum peg balance once every business day during any period that a cash sweep period be then continue during the term of the mortgage loan 
654,20190220_02IPLU_Prospectus_SD000000002587491183.pdf,"“Cash Sweep Event” means the occurrence of: (a) a Mortgage Loan Event of Default; (b) any bankruptcy action of the Borrower, the Principal or an affiliated Property Manager; (c) a Debt Yield Trigger Event; or (d) the occurrence of the Required Renovation Trigger.",1,0,0,0,1,0,0,0,0,0,1,0,0,1,263,"“ Cash Sweep Event ” means the occurrence of : ( a ) a Mortgage Loan Event of Default ; ( b ) any bankruptcy action of the Borrower , the Principal or an affiliated Property Manager ; ( c ) a Debt Yield Trigger Event ; or ( d ) the occurrence of the Required Renovation Trigger .",""" cash sweep event "" mean the occurrence of : ( a ) a mortgage loan event of default ; ( b ) any bankruptcy action of the borrower , the principal or an affiliate property manager ; ( c ) a debt yield trigger event ; or ( d ) the occurrence of the required renovation trigger .", cash sweep event mean the occurrence of a a mortgage loan event of default b any bankruptcy action of the borrower the principal or an affiliate property manager c a debt yield trigger event or d the occurrence of the required renovation trigger 
